OSEBuildingID,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,YearBuilt,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),NumberofBuildings,TotalGHGEmissions,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
49920,0.0,0.0,2014.0,32.0,0.0,434839.0,1.0,199.115,65.5,0.7435066313460822,0.2565065914415979,0.0,0.0,10587782.5
49921,57024.0,0.0,2014.0,13.0,27818.0,174021.0,1.0,112.66,89.0,0.699834139380122,0.30017958338336903,0.0,0.0,5410717.75
49923,79579.0,23794.0,2014.0,5.0,39789.5,193738.5,1.0,105.41,100.0,0.5009434885771151,0.4990666136230018,0.0,0.0,3514086.0
49924,11500.0,10000.0,1912.0,2.0,0.0,57569.5,0.5,30.41,0.0,0.8686031107587977,0.13141515977204163,0.0,0.0,2332991.875
49925,0.0,0.0,1993.0,2.0,0.0,99765.0,1.0,81.845,0.0,0.6294638752938925,0.37054961524576546,0.0,0.0,3400531.125
49928,25898.0,0.0,2014.0,7.0,12949.0,122694.0,1.0,63.075,98.5,0.701073175404705,0.29894089778559585,0.0,0.0,3037690.75
49939,0.0,0.0,2013.0,2.0,0.0,31928.0,1.0,7.305,39.5,1.0000198578405224,0.0,0.0,0.0,1048074.6875
49943,5663.0,4027.0,1904.0,3.0,0.0,49000.0,1.0,79.91,0.0,0.7818550971188296,0.2181613733212877,0.0,0.0,4690220.75
49944,9631.0,9309.0,1983.0,5.0,0.0,66460.0,1.0,188.985,0.0,0.42521652695251727,0.5747916249839841,0.0,0.0,5642831.0
49945,3650.0,586.0,1989.0,3.0,78000.0,104347.5,1.0,64.33,0.0,0.7166693190979179,0.28334820798083454,0.0,0.0,3209319.75
49946,0.0,0.0,2010.0,8.0,0.0,41198.0,1.0,78.93,54.0,0.9175145931702247,0.08250312334686377,0.0,0.0,7323674.25
49947,0.0,0.0,2013.0,6.0,0.0,317814.0,1.0,172.495,96.0,0.6159853854725462,0.38402746052904985,0.0,0.0,6986609.75
49958,0.0,0.0,2014.0,1.0,0.0,20993.0,1.0,11.54,0.0,0.8604906967829516,0.12369560573159022,0.0,0.015830680711170365,918185.40625
49965,17973.0,0.0,2014.0,5.0,8986.5,109357.5,1.0,14.985,94.5,1.000019251375092,0.0,0.0,0.0,2149197.125
49966,0.0,0.0,2009.0,0.0,0.0,40265.0,1.0,46.894999999999996,0.0,0.6573335952855882,0.34267994768647475,0.0,0.0,2058263.125
49968,0.0,0.0,1969.0,4.0,0.0,58779.0,1.0,25.93,0.0,0.7437367481503152,0.0,0.0,0.25626325184968474,5000717.0
49970,24000.0,0.0,2011.0,0.0,0.0,176225.0,1.0,103.65,91.0,0.6951085869939179,0.3048914130060822,0.0,0.0,4926695.0
49980,0.0,0.0,1970.0,0.0,0.0,89392.0,1.0,48.53,16.0,0.9999999281702543,0.0,0.0,0.0,6960904.5
49983,0.0,0.0,2011.0,0.0,0.0,97040.0,1.0,62.41,69.0,0.8037261091498321,0.19627376245219583,0.0,0.0,3894142.5
49986,23084.0,0.0,2015.0,5.0,0.0,69451.0,1.0,43.06,94.0,0.5690963302587826,0.4309035138546523,0.0,0.0,1603730.25
49987,9052.0,0.0,2015.0,4.0,0.0,47711.0,1.0,28.94,99.0,0.6351573529215194,0.36484285272153155,0.0,0.0,1215698.75
49988,25400.0,0.0,2015.0,6.0,0.0,107556.0,1.0,18.9,56.0,0.9999998156190232,0.0,0.0,0.0,2711776.5
49990,0.0,0.0,2015.0,4.0,0.0,20128.0,1.0,4.32,30.0,0.9999997982390709,0.0,0.0,0.0,619545.125
49994,75138.0,0.0,2014.0,26.0,37569.0,231496.0,1.0,170.905,94.5,0.669675123508123,0.33033797114892877,0.0,0.0,7693977.75
49996,13085.0,837.0,2013.0,6.0,0.0,83296.0,2.0,42.805,84.5,0.6717155121288498,0.3282982467620259,0.0,0.0,1935112.375
49997,0.0,0.0,2014.0,4.0,11980.0,100284.0,1.0,17.615000000000002,63.5,1.000020430988992,0.0,0.0,0.0,2526798.875
49998,0.0,0.0,2014.0,4.0,14004.0,87576.0,1.0,11.155000000000001,0.0,0.881182215027714,0.11883470597558778,0.0,0.0,895706.34375
49999,26243.0,0.0,2014.0,7.0,13600.5,81308.5,1.0,55.42,98.0,0.6390357133018113,0.36097680909929886,0.0,0.0,2345796.125
50001,30528.0,0.0,2013.0,7.0,15172.5,103627.5,1.0,127.03999999999999,83.5,0.47693475463664087,0.5230732031601023,0.0,0.0,4084045.0
50002,39000.0,0.0,2014.0,3.0,42099.0,0.0,1.0,9.725,0.0,1.0000205708966092,0.0,0.0,0.0,1394567.3125
50003,3765.0,0.0,2014.0,4.0,0.0,21267.0,1.0,17.8,100.0,0.6212228788176338,0.3787771211823661,0.0,0.0,728167.0
50005,0.0,0.0,2014.0,5.0,0.0,30649.0,1.0,34.11,100.0,0.4390255470959688,0.5609745732871143,0.0,0.0,1038351.875
50006,0.0,0.0,2014.0,6.0,0.0,39286.0,1.0,9.71,14.0,1.0000001795590354,0.0,0.0,0.0,1392299.75
50008,43408.0,24879.0,2012.0,6.0,23978.5,134988.5,1.0,107.16499999999999,67.5,0.7062272224847664,0.2937859459579561,0.0,0.0,5220814.75
50009,0.0,0.0,2014.0,7.0,0.0,42905.0,1.5,32.980000000000004,95.5,0.7127844411212996,0.28722977683895806,0.0,0.0,1630859.8125
50011,13119.0,0.0,2014.0,7.0,0.0,85647.0,1.0,64.39,7.0,0.8136159574674534,0.18638398207715184,0.0,0.0,4135280.25
50013,0.0,0.0,2014.0,4.0,0.0,45892.0,1.0,19.55,99.0,0.8821936210833338,0.11782264368874876,0.0,0.0,1575490.875
50015,0.0,0.0,2014.0,6.0,0.0,26198.0,1.0,40.99,100.0,0.3135353299210303,0.6864644344118326,0.0,0.0,1060818.25
50016,127633.0,0.0,2014.0,7.0,64598.0,353687.0,1.0,159.17000000000002,100.0,0.7203211525738834,0.2796934576442284,0.0,0.0,8008094.0
50017,26287.0,0.0,2014.0,5.0,0.0,70191.0,1.0,49.89,98.0,0.6487189941051775,0.35128077358654936,0.0,0.0,2152312.5
50018,25194.0,0.0,2014.0,7.0,12597.0,69490.0,1.0,11.785,100.0,1.0000199989686298,0.0,0.0,0.0,1690712.1875
50019,0.0,0.0,2014.0,8.0,0.0,31990.0,1.0,26.365000000000002,98.5,0.5942834703988986,0.4057287704073576,0.0,0.0,1026280.4375
50021,0.0,0.0,2015.0,7.0,0.0,33625.0,1.0,22.5,97.0,0.6508931379521542,0.34910647740893896,0.0,0.0,974940.375
50022,0.0,0.0,2015.0,5.0,0.0,22455.0,1.0,4.81,95.0,1.0000002719859626,0.0,0.0,0.0,689373.8125
50023,46753.0,0.0,2014.0,4.0,38111.0,144267.0,1.0,107.19,99.5,0.5787995663487198,0.42121225781706684,0.0,0.0,4059483.0
50024,60000.0,0.0,2014.0,5.0,92315.0,221280.0,1.0,152.875,90.0,0.6783218257520089,0.321691694183064,0.0,0.0,7008169.75
50026,5834.0,5160.0,2015.0,5.0,0.0,37873.0,1.0,65.01,0.0,0.5506281713518069,0.4493716155823569,0.0,0.0,2346692.5
50027,16810.0,0.0,2014.0,7.0,9534.5,52514.5,1.0,11.745000000000001,55.0,0.9687904021051201,0.031234758621331873,0.0,0.0,1396024.875
50028,8602.0,0.0,2014.0,4.0,0.0,43566.0,1.0,7.994999999999999,64.5,1.0000201657493795,0.0,0.0,0.0,1146746.375
50029,0.0,0.0,2014.0,12.0,0.0,123686.0,1.0,86.99,77.0,0.7344116004474018,0.2655881785479153,0.0,0.0,4524791.0
50030,86340.0,0.0,2015.0,6.0,0.0,283479.0,1.0,238.78,100.0,0.39246812403645764,0.6075317293753746,0.0,0.0,6821833.0
50033,6354.0,0.0,2014.0,6.0,6021.5,75971.5,1.0,65.98,84.5,0.5890434655215164,0.4109686693317818,0.0,0.0,2544324.125
50035,0.0,0.0,2015.0,14.0,0.0,144614.0,1.0,50.32,89.0,0.9536902909418836,0.04630961856156639,0.0,0.0,5525072.5
50037,136594.0,0.0,2014.0,12.0,163260.0,317442.0,1.0,147.14,99.0,0.9003856818701219,0.09961416089802658,0.0,0.0,12720069.0
50038,11745.0,0.0,2014.0,2.0,0.0,25532.0,1.0,4.38,84.0,1.0000205935211985,0.0,0.0,0.0,628231.5625
50039,108036.0,0.0,2015.0,2.0,0.0,108036.0,1.0,91.98,0.0,0.7517259733205446,0.24827392651706212,0.0,0.0,4991893.5
50044,70493.0,0.0,2015.0,6.0,75134.0,196788.0,2.0,205.45,87.0,0.571450736651996,0.4285180888538167,0.0,0.0,7682562.5
50045,147597.0,0.0,2015.0,12.0,166208.0,317189.0,1.0,202.12,98.0,0.8381542547210664,0.16184567384341247,0.0,0.0,13998638.0
50046,27261.0,0.0,2014.0,8.0,0.0,110964.0,1.0,74.88,98.0,0.6471914285022298,0.35280857149777023,0.0,0.0,3220534.0
50047,82608.0,0.0,2014.0,7.0,0.0,318835.0,2.0,165.61,100.0,0.6511709172144224,0.3488289435108784,0.0,0.0,7180055.0
50049,0.0,0.0,2000.0,4.0,0.0,44650.0,1.0,8.334999999999999,64.5,1.0000196525430392,0.0,0.0,0.0,1195774.0
50050,10000.0,9000.0,2015.0,7.0,11837.0,80371.0,1.0,40.25,100.0,0.7182549870083198,0.2817449509655637,0.0,0.0,2015280.125
50054,202178.0,6313.200195,2014.0,13.0,197659.0,339038.0,1.0,245.16,98.0,0.7497342331964907,0.250265615735268,0.0,0.0,13239050.0
50055,0.0,0.0,2014.0,7.0,0.0,42393.0,1.5,31.075000000000003,97.0,0.7260319199148685,0.27398267469691134,0.0,0.0,1584488.875
50056,0.0,0.0,2015.0,6.0,0.0,128460.0,1.0,14.83,99.0,0.9999998824678323,0.0,0.0,0.0,2127077.25
50058,16425.0,0.0,1981.0,3.0,0.0,48230.0,1.0,5.4399999999999995,62.0,1.0000207077027647,0.0,0.0,0.0,780204.84375
50059,20754.0,0.0,1981.0,4.0,0.0,53100.0,1.0,6.74,47.0,1.000020626549214,0.0,0.0,0.0,966594.0625
50061,6340.0,0.0,2015.0,7.0,0.0,91128.0,1.0,50.23,99.0,0.5939127877492929,0.40608727622467117,0.0,0.0,1953919.875
50062,41539.0,0.0,2014.0,4.0,41539.0,85284.0,1.0,131.02,72.0,0.6811234510396077,0.31887646621180876,0.0,0.0,6042399.5
50068,0.0,0.0,1955.0,1.0,4222.0,47863.0,1.0,157.7,37.0,0.20322583642078834,0.7967740249158626,0.0,0.0,3605855.5
50069,0.0,0.0,1929.0,2.0,0.0,24990.0,1.0,134.8,9.0,0.4902059097411116,0.5097939771533624,0.0,0.0,4420650.5
50070,0.0,0.0,2013.0,1.0,0.0,72000.0,1.0,67.65,0.0,0.6499531748798612,0.3500468251201389,0.0,0.0,2925780.0
50072,29825.0,0.0,2015.0,6.0,29825.0,91393.0,1.0,51.26,100.0,0.5849100717889075,0.41509005562515905,0.0,0.0,1962106.75
50074,10664.0,0.0,2015.0,5.0,14383.0,45270.0,1.0,12.21,98.0,0.9214077184094581,0.07859206464600182,0.0,0.0,1152368.25
50075,64341.0,0.0,2015.0,7.0,90503.0,169548.0,1.0,124.18,98.0,0.6459818506128872,0.3540179617073156,0.0,0.0,5328224.0
